prod_id,list_price,num_reviews,star_rating,val_star_rating,play_star_rating,review_difficulty_id,country_id
10738,15.6,2,5.0,5.0,5.0,4,8
10758,53.88,0,,,,1,8
10761,36.0,0,,,,1,8
75930,143.88,3,5.0,4.3,5.0,3,8
75929,89.88,1,5.0,,,1,8
75933,77.88,0,,,,1,8
75932,53.88,4,5.0,4.3,4.8,4,8
75931,53.88,1,4.0,3.0,3.0,3,8
75928,53.88,0,,,,1,8
75927,41.88,2,5.0,4.5,4.5,4,8
75926,27.6,1,4.0,2.0,3.0,3,8
76105,143.88,52,3.8,4.0,3.2,4,8
76108,107.88,7,5.0,4.8,4.8,4,8
76107,89.88,17,4.7,4.2,4.9,4,8
76103,41.88,3,4.0,3.7,3.7,4,8
76104,36.0,13,4.8,4.7,4.7,3,8
76102,27.6,10,4.4,4.9,4.4,3,8
76101,15.6,13,4.8,4.8,4.2,3,8
76088,65.88,6,4.3,4.0,4.7,4,8
76078,65.88,7,3.7,2.3,4.1,3,8
76084,53.88,6,4.3,4.5,4.8,3,8
76083,41.88,23,4.6,3.9,4.4,4,8
76100,36.0,7,4.7,4.8,4.7,4,8
76077,36.0,10,4.6,4.3,4.8,3,8
76082,27.6,9,3.9,4.2,3.9,3,8
76099,27.6,6,4.7,5.0,4.4,3,8
76076,27.6,10,3.7,3.9,3.9,3,8
76091,12.0,2,3.5,3.0,3.5,3,8
76090,12.0,0,,,,1,8
76089,12.0,0,,,,1,8
31313,359.88,38,4.3,3.7,4.4,5,8
45500,203.88,1,4.0,3.0,5.0,4,8
45501,107.88,6,4.3,3.0,4.0,2,8
45506,41.88,1,5.0,5.0,5.0,2,8
45508,41.88,3,5.0,3.3,5.0,4,8
45505,36.0,0,,,,1,8
45504,36.0,4,3.5,4.0,3.0,5,8
45509,36.0,0,,,,1,8
45502,32.4,2,5.0,5.0,5.0,1,8
45517,30.0,2,4.0,2.5,5.0,2,8
45503,27.6,1,5.0,,5.0,3,8
45507,21.6,0,,,,1,8
45514,18.0,0,,,,1,8
21137,251.88,11,4.5,4.2,4.3,5,8
21136,119.88,2,5.0,4.0,5.0,3,8
21134,95.88,7,4.1,3.7,4.0,4,8
21135,71.88,1,5.0,5.0,5.0,5,8
21144,65.88,4,4.8,4.3,4.7,3,8
21143,53.88,1,5.0,5.0,5.0,4,8
21142,41.88,0,,,,1,8
21130,41.88,6,4.7,4.2,4.2,3,8
21123,24.0,16,4.6,4.4,4.4,3,8
21140,21.6,4,4.5,5.0,4.5,4,8
21141,21.6,2,5.0,4.5,5.0,4,8
21129,21.6,5,4.6,4.8,5.0,4,8
21139,15.6,0,,,,1,8
21138,15.6,4,4.3,2.7,5.0,3,8
71020,3.6,13,4.8,4.0,4.3,2,8
71021,3.6,14,4.6,4.3,4.5,2,8
70357,131.88,5,2.6,1.8,2.0,5,8
72006,65.88,3,4.0,4.0,4.3,5,8
72005,53.88,0,,,,1,8
72004,41.88,3,5.0,5.0,5.0,4,8
72003,32.4,0,,,,1,8
72002,21.6,1,5.0,3.0,4.0,3,8
72001,21.6,0,,,,1,8
70620,311.88,88,4.9,4.8,4.8,5,8
70618,179.88,52,4.9,4.8,4.7,5,8
70617,107.88,15,4.8,4.8,4.5,4,8
70656,89.88,9,4.9,4.8,4.6,4,8
70616,89.88,6,4.8,4.7,4.8,4,8
70632,89.88,11,4.5,4.4,4.7,4,8
70643,77.88,6,4.2,4.2,3.8,4,8
70615,77.88,19,4.2,4.6,3.6,4,8
70613,65.88,8,4.5,4.5,4.3,4,8
70614,65.88,8,5.0,4.6,4.7,4,8
70642,53.88,2,4.0,4.5,4.5,4,8
70631,53.88,7,4.3,5.0,4.7,4,8
70612,53.88,29,4.7,4.5,4.6,4,8
70611,41.88,21,4.5,4.8,4.6,4,8
70640,41.88,0,,,,1,8
70641,41.88,4,4.8,4.3,4.3,5,8
70639,30.0,3,4.7,4.3,5.0,4,8
70608,30.0,10,4.0,3.6,3.5,3,8
70610,30.0,7,4.6,4.6,4.2,4,8
70609,30.0,6,4.3,4.2,4.4,3,8
70638,21.6,3,5.0,5.0,5.0,4,8
70629,21.6,8,3.6,4.1,4.1,3,8
70607,21.6,18,4.6,4.5,4.6,3,8
70628,12.0,1,5.0,5.0,5.0,2,8
70633,12.0,0,,,,1,8
70635,12.0,1,4.0,3.0,4.0,2,8
70637,12.0,2,5.0,3.5,5.0,3,8
70636,12.0,0,,,,1,8
70606,12.0,11,4.7,4.8,4.5,3,8
70634,12.0,0,,,,1,8
70751,215.88,61,4.8,4.3,4.6,5,8
2000430,522.0,7,4.6,3.6,4.7,3,8
2000431,499.2,8,3.4,2.9,3.7,4,8
2000409,321.12,2,5.0,5.0,5.0,3,8
2000414,24.0,10,3.9,3.3,3.9,3,8
75889,107.88,2,5.0,4.5,5.0,4,8
75888,41.88,4,4.8,4.8,5.0,4,8
75884,15.6,9,4.9,4.8,4.8,3,8
75886,15.6,3,5.0,5.0,5.0,3,8
75885,15.6,13,4.5,4.5,4.5,4,8
75887,15.6,3,5.0,5.0,5.0,3,8
75883,107.88,8,4.6,4.3,4.6,4,8
75881,36.0,12,4.8,4.4,4.5,3,8
75877,15.6,12,4.6,4.4,4.5,3,8
75880,15.6,10,4.9,4.7,4.7,3,8
75879,15.6,11,4.7,4.7,4.8,3,8
75878,15.6,19,4.9,4.8,4.7,3,8
75212,179.88,4,4.0,3.8,4.0,4,8
75211,77.88,7,4.7,3.7,5.0,4,8
75210,53.88,2,4.5,3.5,4.0,3,8
75208,30.0,5,4.4,4.2,4.4,3,8
75209,30.0,4,4.8,4.3,4.5,3,8
75537,30.0,0,,,,1,8
75536,27.6,3,4.7,4.3,3.5,3,8
75535,27.6,0,,,,1,8
75207,15.6,4,5.0,4.0,4.3,2,8
75159,539.88,84,3.9,3.5,4.5,5,8
75144,215.88,86,4.3,4.1,3.3,5,8
75060,203.88,201,4.8,4.5,3.9,5,8
75190,167.88,31,4.8,4.4,4.6,4,8
75189,143.88,33,4.4,3.9,4.1,5,8
75191,119.88,15,4.7,4.3,4.7,4,8
75188,119.88,23,4.6,4.0,4.7,4,8
75187,107.88,79,4.8,4.6,4.6,4,8
75156,102.0,39,4.4,4.4,4.2,4,8
75102,95.88,71,4.7,4.1,4.7,4,8
75186,95.88,5,4.8,4.4,4.8,5,8
75180,95.88,3,4.7,3.7,5.0,4,8
75179,89.88,22,4.6,3.9,4.5,4,8
75202,89.88,4,4.3,4.0,4.5,3,8
75155,89.88,56,4.6,3.9,4.6,4,8
75172,77.88,51,4.7,4.4,4.8,4,8
75185,77.88,6,4.3,4.4,4.2,5,8
75201,65.88,37,1.8,1.8,2.2,3,8
75177,65.88,9,4.0,3.8,3.9,5,8
75178,65.88,12,4.3,3.6,4.4,3,8
75532,59.88,11,4.5,4.4,4.2,5,8
75175,53.88,24,4.6,3.7,4.7,3,8
75534,41.88,6,5.0,4.0,4.6,4,8
75174,41.88,27,4.6,4.1,4.6,3,8
75176,41.88,14,4.7,3.7,4.6,3,8
75530,36.0,5,3.6,3.4,4.3,4,8
75200,30.0,25,4.5,4.1,4.1,3,8
75533,30.0,4,4.8,4.0,4.8,4,8
75168,30.0,37,4.5,4.3,4.3,3,8
75199,30.0,19,2.6,1.9,3.4,3,8
75182,30.0,27,4.6,4.4,4.6,3,8
75529,27.6,7,4.7,3.9,4.1,3,8
75117,27.6,12,4.5,4.4,4.4,3,8
75528,27.6,3,4.7,4.7,4.7,3,8
75531,27.6,3,4.0,4.0,3.3,2,8
75195,24.0,4,4.5,4.5,4.5,3,8
75526,21.6,1,4.0,4.0,4.0,3,8
75197,15.6,15,4.1,3.9,3.8,2,8
75167,15.6,40,4.7,4.8,4.5,2,8
75194,12.0,3,4.3,4.0,4.7,3,8
75160,12.0,6,4.8,4.8,4.8,3,8
75161,12.0,4,4.5,4.5,4.3,3,8
75206,15.6,3,4.0,4.3,4.0,2,8
75205,53.88,14,3.5,3.3,4.0,3,8
75204,41.88,13,4.5,4.2,4.9,3,8
75173,30.0,27,4.5,4.3,4.3,3,8
75183,30.0,38,4.7,4.7,4.5,3,8
75169,30.0,32,4.4,4.4,4.4,3,8
75196,24.0,3,4.3,4.0,4.0,3,8
75198,15.6,14,4.1,4.1,4.2,3,8
75193,12.0,9,4.7,4.7,4.7,3,8
75181,215.88,1,5.0,5.0,5.0,6,8
75192,839.88,197,4.8,4.4,4.0,5,8
75166,15.6,25,4.6,4.3,4.3,2,8
42056,311.88,143,4.7,4.3,4.2,5,8
42070,251.88,45,3.5,2.9,3.7,5,8
42055,239.88,75,4.6,4.6,3.9,5,8
42078,167.88,22,4.7,4.7,4.5,4,8
42069,131.88,19,4.9,4.7,4.5,4,8
42066,119.88,7,4.9,4.7,4.0,5,8
42077,107.88,8,4.4,4.1,4.1,4,8
42064,95.88,14,4.6,4.8,4.6,5,8
42068,95.88,12,4.8,4.6,4.0,4,8
42065,83.88,28,4.5,4.2,4.6,3,8
42076,77.88,5,4.2,4.2,3.8,4,8
42063,53.88,12,4.7,4.4,4.2,4,8
42062,53.88,8,4.8,4.3,4.7,3,8
42075,41.88,1,5.0,4.0,5.0,3,8
8293,36.0,57,4.5,3.9,4.6,3,8
42074,32.4,5,4.8,4.2,4.0,4,8
42060,24.0,10,4.8,4.6,4.6,3,8
42072,21.6,1,5.0,5.0,5.0,1,8
42073,21.6,2,4.0,3.5,4.5,3,8
42059,21.6,7,4.7,4.6,4.4,3,8
42058,21.6,2,4.0,4.0,4.5,3,8
42057,15.6,9,4.7,4.8,4.3,3,8
42071,15.6,2,5.0,5.0,5.0,5,8
42084,12.0,2,4.5,4.5,4.5,3,8
70912,167.88,20,3.8,3.3,3.5,4,8
70917,131.88,18,4.6,4.6,4.6,4,8
70909,107.88,23,4.7,4.3,4.7,4,8
70916,95.88,4,4.0,3.8,4.0,4,8
70905,65.88,20,4.8,4.3,4.6,4,8
70906,53.88,19,4.7,4.2,4.4,4,8
70914,53.88,6,4.0,3.0,3.7,4,8
70911,36.0,24,4.8,4.4,4.5,3,8
70903,36.0,18,4.2,4.4,4.2,3,8
70910,27.6,8,4.4,4.1,4.1,4,8
70901,27.6,19,4.6,4.4,4.1,3,8
70913,15.6,7,4.1,4.4,4.0,3,8
70900,15.6,18,4.7,4.6,4.5,3,8
21030,121.99,23,4.6,4.3,3.6,4,9
21035,97.59,14,4.6,4.1,3.2,5,9
21039,81.73,7,4.9,4.4,3.7,4,9
21028,67.09,37,4.2,4.1,3.7,4,9
21029,60.99,24,4.7,4.3,4.4,4,9
21034,54.89,23,4.7,4.1,3.6,4,9
21033,54.89,11,4.8,4.5,3.6,4,9
21036,48.79,14,4.4,3.6,4.1,4,9
21019,42.69,53,4.6,4.4,3.2,4,9
21032,40.25,7,4.6,4.2,4.2,3,9
17101,195.19,63,3.4,3.5,3.8,4,9
41597,36.59,14,4.6,4.9,4.5,4,9
41614,24.39,1,5.0,5.0,3.0,3,9
41613,24.39,1,5.0,5.0,5.0,2,9
41609,12.19,1,3.0,4.0,2.0,2,9
41608,12.19,1,4.0,4.0,2.0,2,9
41604,12.19,3,4.7,4.5,4.0,4,9
41605,12.19,2,5.0,5.0,3.0,3,9
41606,12.19,1,5.0,5.0,5.0,3,9
41607,12.19,1,5.0,,,1,9
40271,12.19,4,5.0,4.5,2.0,3,9
41599,12.19,5,5.0,5.0,4.6,3,9
41598,12.19,3,4.0,3.0,2.7,2,9
41603,12.19,5,5.0,4.8,4.3,3,9
40270,12.19,7,4.9,4.7,3.2,3,9
41602,12.19,3,5.0,4.5,4.5,3,9
41601,12.19,2,5.0,4.0,3.5,3,9
41600,12.19,1,4.0,3.0,1.0,2,9
41611,24.39,1,5.0,5.0,3.0,3,9
41610,24.39,0,,,,1,9
60177,12.19,2,4.5,5.0,4.5,3,9
60052,231.79,35,4.4,3.8,4.7,4,9
60162,176.89,1,5.0,4.0,5.0,4,9
60051,158.59,45,4.4,4.0,4.4,4,9
60141,134.19,10,4.7,4.0,4.2,3,9
60167,128.09,3,3.7,3.3,3.3,4,9
60110,121.99,16,4.6,4.6,4.5,4,9
60161,121.99,6,4.3,4.0,4.5,4,9
60188,121.99,1,5.0,5.0,5.0,1,9
60174,109.79,8,4.6,4.0,4.4,4,9
60169,85.39,4,5.0,4.3,5.0,4,9
60140,73.19,9,3.3,3.6,3.9,3,9
60160,60.99,3,5.0,4.7,4.7,4,9
60166,60.99,8,4.4,4.0,4.4,5,9
60173,60.99,2,4.0,2.5,4.5,4,9
60175,54.89,0,,,,1,9
60186,54.89,1,5.0,4.0,4.0,4,9
60153,48.79,10,4.1,3.6,4.3,2,9
60139,48.79,10,4.0,3.3,3.9,3,9
60154,48.79,16,3.3,2.7,3.6,3,9
60182,36.59,7,5.0,5.0,5.0,3,9
60138,36.59,14,4.2,4.1,4.2,4,9
60165,36.59,2,5.0,5.0,4.5,2,9
60108,36.59,8,3.9,3.8,4.2,4,9
60159,36.59,5,4.8,4.6,4.8,3,9
60183,36.59,7,4.7,4.7,4.4,3,9
60172,36.59,0,,,,1,9
60180,24.39,4,5.0,5.0,5.0,4,9
60150,24.39,35,4.9,4.8,4.6,3,9
60107,24.39,11,4.5,4.1,4.5,3,9
7895,24.39,47,4.1,3.6,4.2,2,9
60148,24.39,12,4.8,4.6,4.7,3,9
60137,24.39,8,4.3,4.0,4.4,3,9
60181,24.39,7,4.4,4.2,4.3,3,9
60179,24.39,6,3.8,4.7,4.2,3,9
10751,24.39,0,,,,1,9
60164,24.39,3,4.3,4.7,4.3,3,9
60158,24.39,5,4.4,3.8,4.3,4,9
7499,21.95,89,2.5,2.2,2.9,3,9
60185,18.29,1,5.0,5.0,5.0,3,9
60176,18.29,1,5.0,4.0,5.0,3,9
7280,14.63,85,3.5,2.3,4.1,2,9
7281,14.63,40,3.9,2.8,4.1,2,9
60157,12.19,12,4.9,4.6,4.5,3,9
60163,12.19,4,5.0,4.5,4.8,2,9
10750,12.19,0,,,,1,9
60171,12.19,2,5.0,,,1,9
60184,12.19,2,5.0,4.0,4.5,2,9
60178,12.19,1,5.0,4.0,4.0,3,9
60170,7.31,2,4.5,5.0,4.5,2,9
60156,7.31,5,3.6,4.2,3.8,3,9
10704,42.69,2,4.5,4.5,3.5,1,9
10696,36.59,11,4.6,4.7,4.6,3,9
10703,30.49,2,4.0,4.0,5.0,4,9
10715,30.49,0,,,,1,9
10713,24.39,2,5.0,5.0,5.0,2,9
10693,24.39,8,4.9,4.9,4.8,3,9
10701,18.29,24,4.1,3.5,4.3,2,9
10692,18.29,7,4.1,4.3,4.3,3,9
10700,10.97,46,2.6,2.5,3.2,2,9
10714,10.97,6,4.7,4.3,4.7,2,9
10706,6.09,8,4.8,5.0,4.6,2,9
10708,6.09,5,4.8,4.5,4.5,3,9
10707,6.09,4,4.5,4.3,4.3,4,9
10709,6.09,3,4.7,5.0,2.7,3,9
630,3.04,180,4.8,4.6,4.0,2,9
10698,60.99,4,5.0,5.0,5.0,3,9
31069,82.95,11,3.4,3.2,3.2,4,9
31052,79.29,23,4.9,4.3,4.7,4,9
31070,67.09,14,4.5,4.3,4.2,4,9
31081,48.79,4,4.8,4.3,4.0,4,9
31068,42.69,10,3.8,3.9,3.2,4,9
31066,37.81,12,4.2,4.4,4.3,3,9
31079,36.59,5,4.4,4.2,4.0,3,9
31080,36.59,2,3.5,4.0,4.0,3,9
31067,30.49,8,4.6,4.9,4.0,4,9
31062,24.39,9,4.8,4.3,4.5,4,9
31076,24.39,1,5.0,5.0,5.0,4,9
31075,24.39,1,4.0,4.0,5.0,3,9
31074,24.39,2,5.0,5.0,4.5,3,9
31058,19.51,27,4.7,4.7,4.5,3,9
31073,18.29,5,4.4,5.0,4.7,3,9
31056,12.19,6,4.5,4.7,4.5,3,9
31057,12.19,1,4.0,4.0,4.0,3,9
31071,12.19,1,5.0,5.0,5.0,4,9
31072,12.19,0,,,,1,9
10260,207.39,62,4.6,4.3,4.4,5,9
10256,402.59,43,4.8,4.5,3.9,5,9
10255,317.19,99,4.8,4.5,4.7,5,9
10214,280.59,228,4.8,4.6,4.2,5,9
10253,268.39,64,4.6,4.6,3.7,5,9
10257,251.31,53,4.4,4.2,4.2,5,9
10247,231.79,91,4.9,4.7,4.9,5,9
10243,195.19,202,4.9,4.7,4.7,5,9
10246,195.19,177,4.6,4.4,4.4,5,9
10251,182.99,115,4.7,4.2,4.5,5,9
10258,165.91,53,4.6,4.3,4.1,4,9
10220,121.99,337,4.7,4.5,4.3,5,9
10252,115.89,66,4.9,4.7,4.5,4,9
10242,115.89,134,4.7,4.5,4.4,4,9
10249,91.49,142,3.8,3.7,3.9,4,9
70922,341.59,19,5.0,4.9,4.9,5,9
76087,146.39,13,3.7,3.0,4.1,4,9
70921,69.53,5,3.2,2.6,3.2,4,9
76086,60.99,6,5.0,4.8,5.0,4,9
76097,54.89,5,4.8,4.8,5.0,4,9
76098,48.79,6,4.8,4.5,4.5,3,9
70919,48.79,5,3.2,3.4,3.6,3,9
70920,48.79,11,4.7,4.6,4.9,4,9
10753,36.59,1,5.0,5.0,5.0,3,9
76096,36.59,1,5.0,5.0,5.0,4,9
76085,35.37,9,4.2,3.9,3.9,3,9
70918,30.49,2,4.5,4.0,4.0,1,9
70923,103.69,9,4.8,3.5,4.4,4,9
71040,426.99,171,4.7,4.5,4.5,5,9
71042,280.59,52,4.5,4.3,3.3,4,9
41154,97.59,3,4.3,3.3,4.3,5,9
41148,92.71,5,4.0,3.8,4.0,4,9
41153,67.09,3,4.3,3.3,4.3,4,9
41150,54.89,3,4.7,4.7,4.7,3,9
41146,54.89,4,4.8,4.3,4.3,4,9
41152,54.89,3,4.3,4.3,4.7,3,9
10744,48.79,2,5.0,4.5,5.0,4,9
41145,36.59,2,5.0,4.5,5.0,4,9
10743,30.49,2,4.5,5.0,5.0,3,9
10736,30.49,3,4.7,4.7,4.7,4,9
41155,24.39,0,,,,1,9
10742,24.39,2,3.0,3.0,2.5,3,9
41151,18.29,1,5.0,5.0,5.0,4,9
10730,12.19,8,4.0,3.9,3.9,2,9
10733,12.19,3,4.7,5.0,4.3,3,9
10732,12.19,1,5.0,5.0,5.0,1,9
10731,12.19,3,5.0,4.3,4.3,3,9
40307,12.19,1,5.0,4.0,4.0,3,9
40388,12.19,1,5.0,5.0,5.0,3,9
10880,36.59,0,,,,1,9
10879,24.39,1,5.0,,,1,9
10508,146.39,22,4.1,3.7,4.6,4,9
10805,134.19,8,5.0,4.8,4.9,3,9
10840,97.59,1,5.0,4.0,4.0,3,9
10813,79.29,1,5.0,5.0,5.0,4,9
10836,79.29,0,,,,1,9
10869,79.29,0,,,,1,9
10507,67.09,11,4.7,4.4,4.9,3,9
10846,67.09,3,5.0,4.5,5.0,3,9
10864,60.99,0,,,,1,9
10835,54.89,0,,,,1,9
10841,54.89,0,,,,1,9
10844,48.79,0,,,,1,9
10827,45.13,3,5.0,5.0,5.0,2,9
10854,42.69,0,,,,1,9
10823,40.25,3,4.3,3.3,4.3,4,9
10834,36.59,2,5.0,5.0,5.0,4,9
10857,36.59,1,5.0,4.0,5.0,3,9
10863,36.59,0,,,,1,9
10876,36.59,0,,,,1,9
10868,36.59,0,,,,1,9
10878,36.59,1,5.0,5.0,5.0,2,9
10572,36.59,4,5.0,4.0,4.8,2,9
10592,32.93,2,5.0,5.0,5.0,2,9
10865,32.93,0,,,,1,9
10871,32.93,0,,,,1,9
10597,30.49,4,4.8,4.7,5.0,3,9
10845,30.49,6,2.2,3.2,2.2,4,9
10839,30.49,0,,,,1,9
10847,24.39,5,5.0,4.8,5.0,3,9
10812,24.39,2,5.0,5.0,5.0,4,9
10816,24.39,6,5.0,4.7,4.8,3,9
10833,24.39,2,5.0,5.0,5.0,4,9
10867,24.39,0,,,,1,9
10848,24.39,0,,,,1,9
10856,24.39,1,5.0,5.0,5.0,3,9
10818,24.39,0,,,,1,9
10877,24.39,1,4.0,4.0,3.0,1,9
10861,24.39,0,,,,1,9
10843,18.29,0,,,,1,9
10809,18.29,1,4.0,3.0,3.0,3,9
10832,18.29,0,,,,1,9
10862,18.29,0,,,,1,9
2304,17.07,15,4.0,3.3,4.4,3,9
10870,12.19,0,,,,1,9
10838,12.19,2,5.0,5.0,5.0,2,9
10858,12.19,0,,,,1,9
10851,6.09,0,,,,1,9
10859,6.09,0,,,,1,9
10860,6.09,0,,,,1,9
41194,79.29,2,4.5,3.0,5.0,1,9
41193,54.89,2,5.0,4.5,4.5,4,9
41192,40.25,2,4.0,3.5,4.0,4,9
41191,36.59,2,5.0,5.0,5.0,4,9
41190,18.29,2,5.0,5.0,5.0,3,9
41188,97.59,1,5.0,,,1,9
41187,69.53,6,4.3,4.2,4.5,4,9
41183,36.59,8,4.3,4.4,4.3,4,9
41186,24.39,2,5.0,3.5,5.0,4,9
41318,121.99,4,4.8,4.0,5.0,4,9
41130,121.99,17,4.8,4.5,4.8,4,9
41317,91.49,2,4.5,5.0,5.0,5,9
41314,91.49,8,4.1,3.3,4.6,4,9
41340,91.49,7,4.1,4.0,4.6,4,9
41126,85.39,5,5.0,5.0,5.0,4,9
41324,79.29,3,3.7,3.7,3.3,4,9
41339,73.19,0,,,,1,9
41313,67.09,6,4.5,4.0,4.8,3,9
41338,54.89,1,4.0,1.0,4.0,4,9
41323,54.89,4,5.0,4.5,5.0,4,9
41320,54.89,0,,,,1,9
41325,54.89,3,3.7,3.0,4.0,5,9
41336,43.91,3,2.7,3.3,4.7,4,9
41335,36.59,2,5.0,5.0,5.0,5,9
41322,36.59,2,4.5,4.5,5.0,4,9
41316,36.59,1,5.0,5.0,5.0,3,9
41311,36.59,7,4.1,3.7,3.8,3,9
41334,32.93,1,5.0,5.0,5.0,4,9
41319,30.49,3,4.0,4.0,5.0,3,9
41333,24.39,1,5.0,5.0,5.0,1,9
41332,24.39,0,,,,1,9
10749,24.39,0,,,,1,9
41315,24.39,4,4.5,4.8,5.0,3,9
41330,18.29,0,,,,1,9
41329,18.29,1,4.0,2.0,5.0,3,9
40171,15.85,2,5.0,5.0,5.0,4,9
10748,12.19,2,5.0,4.0,5.0,2,9
41328,12.19,2,5.0,5.0,4.5,3,9
41327,12.19,3,3.0,2.7,2.3,4,9
75827,463.59,130,4.8,4.7,4.7,5,9
21313,85.39,83,4.5,4.2,3.7,4,9
21310,195.19,79,5.0,4.7,4.8,4,9
21309,158.59,367,4.9,4.9,4.6,5,9
21308,67.09,23,3.3,2.7,3.6,3,9
21312,30.49,33,4.6,4.5,4.4,3,9
21314,42.69,30,4.4,3.7,4.1,3,9
10757,36.59,0,,,,1,9
10760,36.59,0,,,,1,9
10759,32.93,1,5.0,4.0,5.0,2,9
10756,30.49,0,,,,1,9
10745,60.99,1,5.0,5.0,5.0,5,9
10734,36.59,2,5.0,4.0,5.0,1,9
10754,30.49,1,4.0,4.0,5.0,1,9
10746,24.39,2,5.0,4.5,5.0,3,9
10739,24.39,2,4.5,4.0,4.5,3,9
10740,24.39,1,4.0,,,3,9
10755,24.39,0,,,,1,9
10737,18.29,2,4.5,4.0,4.0,3,9
10738,18.29,2,5.0,5.0,5.0,4,9
10758,67.09,0,,,,1,9
10761,48.79,1,5.0,4.0,5.0,2,9
75930,170.79,3,5.0,4.3,5.0,3,9
75929,103.69,2,5.0,4.0,5.0,4,9
75933,97.59,0,,,,1,9
75932,67.09,4,5.0,4.3,4.8,4,9
75931,67.09,2,3.5,2.5,3.0,3,9
75928,60.99,0,,,,1,9
75927,48.79,2,5.0,4.5,4.5,4,9
75926,30.49,2,4.5,3.5,4.0,4,9
76105,176.89,52,3.8,4.0,3.2,4,9
76108,134.19,8,5.0,4.9,4.9,4,9
76107,109.79,17,4.7,4.2,4.9,4,9
76103,54.89,3,4.0,3.7,3.7,4,9
76104,48.79,13,4.8,4.7,4.7,3,9
76102,36.59,10,4.4,4.9,4.4,3,9
76101,18.29,13,4.8,4.8,4.2,3,9
76088,73.19,6,4.3,4.0,4.7,4,9
76078,73.19,7,3.7,2.3,4.1,3,9
76084,69.53,6,4.3,4.5,4.8,3,9
76083,54.89,23,4.6,3.9,4.4,4,9
76100,48.79,7,4.7,4.8,4.7,4,9
76077,47.57,10,4.6,4.3,4.8,3,9
76099,36.59,6,4.7,5.0,4.4,3,9
76082,35.37,9,3.9,4.2,3.9,3,9
76076,35.37,10,3.7,3.9,3.9,3,9
76091,12.19,2,3.5,3.0,3.5,3,9
76090,12.19,0,,,,1,9
76089,12.19,0,,,,1,9
31313,487.99,38,4.3,3.7,4.4,5,9
45500,243.99,1,4.0,3.0,5.0,4,9
45501,115.89,6,4.3,3.0,4.0,2,9
45505,42.69,0,,,,1,9
45504,42.69,4,3.5,4.0,3.0,5,9
45506,42.69,1,5.0,5.0,5.0,2,9
45509,42.69,0,,,,1,9
45508,42.69,3,5.0,3.3,5.0,4,9
45517,36.59,2,4.0,2.5,5.0,2,9
45502,36.59,2,5.0,5.0,5.0,1,9
45503,30.49,1,5.0,,5.0,3,9
45507,24.39,0,,,,1,9
45514,18.29,0,,,,1,9
21137,329.39,11,4.5,4.2,4.3,5,9
21136,152.49,2,5.0,4.0,5.0,3,9
21134,121.99,7,4.1,3.7,4.0,4,9
21135,97.59,1,5.0,5.0,5.0,5,9
21144,79.29,4,4.8,4.3,4.7,3,9
21143,67.09,1,5.0,5.0,5.0,4,9
21142,54.89,0,,,,1,9
21130,54.89,6,4.7,4.2,4.2,3,9
21129,30.49,5,4.6,4.8,5.0,4,9
21123,28.05,16,4.6,4.4,4.4,3,9
21141,24.39,2,5.0,4.5,5.0,4,9
21139,18.29,0,,,,1,9
21138,18.29,4,4.3,2.7,5.0,3,9
71020,4.87,13,4.8,4.0,4.3,2,9
71021,4.87,15,4.5,4.4,4.8,2,9
70357,182.99,5,2.6,1.8,2.0,5,9
72006,81.73,3,4.0,4.0,4.3,5,9
72005,69.53,0,,,,1,9
72004,54.89,3,5.0,5.0,5.0,4,9
72003,36.59,0,,,,1,9
72002,24.39,1,5.0,3.0,4.0,3,9
72001,24.39,0,,,,1,9
70620,365.99,88,4.9,4.8,4.8,5,9
70618,225.69,52,4.9,4.8,4.7,5,9
70617,134.19,15,4.8,4.8,4.5,4,9
70656,103.69,9,4.9,4.8,4.6,4,9
70632,103.69,11,4.5,4.4,4.7,4,9
70616,97.59,6,4.8,4.7,4.8,4,9
70615,97.59,19,4.2,4.6,3.6,4,9
70643,85.39,6,4.2,4.2,3.8,4,9
70614,82.95,8,5.0,4.6,4.7,4,9
70613,73.19,8,4.5,4.5,4.3,4,9
70642,60.99,2,4.0,4.5,4.5,4,9
70631,60.99,7,4.3,5.0,4.7,4,9
70612,60.99,29,4.7,4.5,4.6,4,9
70640,54.89,0,,,,1,9
70641,54.89,4,4.8,4.3,4.3,5,9
70611,48.79,21,4.5,4.8,4.6,4,9
70639,36.59,3,4.7,4.3,5.0,4,9
70608,36.59,10,4.0,3.6,3.5,3,9
70610,36.59,8,4.6,4.5,4.2,4,9
70609,36.59,6,4.3,4.2,4.4,3,9
70638,24.39,3,5.0,5.0,5.0,4,9
70629,24.39,8,3.6,4.1,4.1,3,9
70607,24.39,18,4.6,4.5,4.6,3,9
71217,15.85,8,4.0,3.5,3.6,3,9
70628,12.19,1,5.0,5.0,5.0,2,9
70633,12.19,0,,,,1,9
70635,12.19,1,4.0,3.0,4.0,2,9
70637,12.19,2,5.0,3.5,5.0,3,9
70636,12.19,0,,,,1,9
70606,12.19,11,4.7,4.8,4.5,3,9
70634,12.19,0,,,,1,9
70751,268.39,61,4.8,4.3,4.6,5,9
2000430,853.99,7,4.6,3.6,4.7,3,9
2000431,683.19,8,3.4,2.9,3.7,4,9
2000409,439.19,2,5.0,5.0,5.0,3,9
2000414,32.93,10,3.9,3.3,3.9,3,9
75889,140.29,2,5.0,4.5,5.0,4,9
